rfam_acc	rfam_id	type	sequence_type	description	ncbi_id	rfamseq_acc	seq_start	seq_end	dbxrefs	PMIDS	version	species	tax_string
RF00005	RF00005	tRNA	full	tRNA	407821	KK113895	109406	109334	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113895	259385	259456	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113895	259646	259718	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113895	328213	328141	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113895	439708	439780	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113895	439953	440025	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113895	441832	441760	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113895	442085	442013	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113895	568545	568473	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113895	623350	623422	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113895	694525	694454	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113895	694777	694706	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113895	727197	727125	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113896	63396	63324	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113897	48543	48615	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113897	48796	48868	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113897	88344	88272	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113897	238149	238221	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113897	345920	345848	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113897	346174	346102	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113897	369463	369535	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113901	1720	1792	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113901	93430	93360	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113901	142953	142881	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113901	189675	189747	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113901	288584	288514	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113901	308033	308105	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113901	444046	444118	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113901	449972	449901	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113901	453234	453162	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113902	74769	74839	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113903	106720	106792	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113903	143302	143230	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113903	143460	143388	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113904	19307	19235	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113904	19561	19489	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113904	20824	20896	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113905	236631	236559	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113906	6676	6604	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113906	15524	15453	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113906	69195	69123	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113908	140145	140217	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113908	212963	213035	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113908	389960	390032	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113908	442193	442265	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113908	849734	849662	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113908	849990	849918	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113908	886181	886253	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113910	1194	1122	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113910	1446	1374	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113910	160310	160382	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113910	200763	200691	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113910	201019	200947	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113910	246538	246610	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113910	283359	283431	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113913	142116	142188	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113913	320136	320206	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113914	96563	96635	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113915	67571	67499	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113915	67825	67753	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113915	271229	271301	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	12977	12905	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	13229	13157	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	14525	14597	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	14774	14846	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	23319	23391	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	61775	61847	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	62072	62144	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	64683	64611	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	64937	64865	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	79470	79398	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	86956	86884	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	234372	234444	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	272887	272815	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	273140	273068	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	276956	276884	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	365119	365047	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	365363	365291	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	395082	395010	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	417914	417842	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	418167	418095	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113916	461634	461706	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113918	132005	131933	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113919	21921	21849	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113919	33491	33562	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113919	33565	33636	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
RF00005	RF00005	tRNA	full	tRNA	407821	KK113919	44759	44687	SO:0000253,GO:0030533	8256282,9023104	1	Stegodyphus mimosarum	Eukaryota Metazoa Arthropoda Chelicerata Arachnida Araneae Araneomorphae Entelegynae Eresoidea Eresidae Stegodyphus.
