URS_taxid	CRS_start_relative_to_URS	CRS_end_relative_to_URS	chromosome	CRS_start_relative_to_genome	CRS_end_relative_to_genome	CRS_id	CRS_fdr
URS0000786E42_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS0000788ED4_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS000081B221_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS0000820366_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS0000836EF3_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS00009D2A43_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS00009D8727_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS00009E3AB4_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS0000A2235E_9606	-85	183	chr1	630764	631032	M1398271	0.0
URS0000A42762_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS0000B5AF89_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS0000740DB7_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS00007436C7_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS000074438C_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS000074A568_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS000075946F_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS00007594B5_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS0000759712_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS0000764C89_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS00007656E6_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS00007690FB_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS000076AF9D_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS000076BBD6_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS000076C010_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS000076D123_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS000076F091_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS00007712E6_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS0000777A87_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS0000777AC3_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS0000596FF1_9606	-34	234	chr1	630764	631032	M1398271	0.0
URS000075989C_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS000078402C_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS000007C458_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS00000CF8FB_9606	-32	236	chr1	630764	631032	M1398271	0.0
URS0000774D5A_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS0000A2235E_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS000004FD29_9606	-35	233	chr1	630764	631032	M1398271	0.0
URS00003AC822_9606	-209	59	chr1	630764	631032	M1398271	0.0
URS0000770539_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000766EE0_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000762D94_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000762794_9606	28	296	chr1	630764	631032	M1398271	0.0
URS0000759325_9606	30	298	chr1	630764	631032	M1398271	0.0
URS00007592FF_9606	30	298	chr1	630764	631032	M1398271	0.0
URS000060D693_9606	-231	37	chr1	630764	631032	M1398271	0.0
URS000053A386_9606	-32	236	chr1	630764	631032	M1398271	0.0
URS000051AB45_9606	-231	37	chr1	630764	631032	M1398271	0.0
URS00004CF795_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000473F8D_9606	-231	37	chr1	630764	631032	M1398271	0.0
URS00003D4D15_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000025325_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000093479_9606	30	298	chr1	630764	631032	M1398271	0.0
URS00000F6EA2_9606	30	298	chr1	630764	631032	M1398271	0.0
URS00001AC89D_9606	30	298	chr1	630764	631032	M1398271	0.0
URS00001DCD68_9606	30	298	chr1	630764	631032	M1398271	0.0
URS00002EED74_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000254C45_9606	30	298	chr1	630764	631032	M1398271	0.0
URS00002357AA_9606	30	298	chr1	630764	631032	M1398271	0.0
URS00001FA816_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000B8ADD9_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000B1C1D9_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000A66079_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000A3A320_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000A0DE59_9606	30	298	chr1	630764	631032	M1398271	0.0
URS00009FCAF9_9606	30	298	chr1	630764	631032	M1398271	0.0
URS000080CE1F_9606	30	298	chr1	630764	631032	M1398271	0.0
URS00007C7971_9606	30	298	chr1	630764	631032	M1398271	0.0
URS00007840A0_9606	30	298	chr1	630764	631032	M1398271	0.0
URS000078304D_9606	30	298	chr1	630764	631032	M1398271	0.0
URS000077BE06_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000775735_9606	30	298	chr1	630764	631032	M1398271	0.0
URS00002E6CEB_9606	30	298	chr1	630764	631032	M1398271	0.0
URS0000759026_9606	30	298	chr1	630764	631032	M1398271	0.0
URS000053A386_9606	30	298	chr1	630764	631032	M1398271	0.0
URS000077D9F7_9606	30	298	chr1	630764	631032	M1398271	0.0
URS000061CC6B_9606	9	78	chr1	633464	633533	M0113893	4.92
URS0000302167_9606	2	71	chr1	633464	633533	M0113893	4.92
URS000029527D_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000029680B_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00002BBA68_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00002E6176_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000033B98C_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000347FEF_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000349549_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00003B9337_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00003BE0FD_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00003C7688_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000000EE2E_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000418E19_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000044D4F2_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000460752_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000466D15_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000479870_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000283710_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00002789C4_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000271A34_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000206F1C_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000020127C_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00001F4C99_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00001E8760_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00001DBCFE_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000018AF6E_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000172BA5_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000044942_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000006DD90_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000148304_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000013F6E3_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000011830E_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00000889D7_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000B6662B_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00009E7D3B_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00008D74D3_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00007E00D7_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00007D671C_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000788D50_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00007879D1_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00007879B2_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000786016_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000781B10_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000077AD1E_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000777407_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000772C08_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000049A3D7_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00004BC6B7_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00004FCB4B_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00005062F6_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000052062D_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000058EE0E_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00005A8163_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00005C4C8B_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00005D7828_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00005D9926_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00005FA2B3_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000073086F_9606	1	70	chr1	633464	633533	M0113893	4.92
URS000074DC6A_9606	1	70	chr1	633464	633533	M0113893	4.92
URS0000772630_9606	1	70	chr1	633464	633533	M0113893	4.92
URS00004903A5_9606	0	69	chr1	633464	633533	M0113893	4.92
URS0000858CDA_9606	-2	67	chr1	633464	633533	M0113893	4.92
URS0000440183_9606	-2	67	chr1	633464	633533	M0113893	4.92
URS00000673A6_9606	-2	67	chr1	633464	633533	M0113893	4.92
URS000041B182_9606	-5	64	chr1	633464	633533	M0113893	4.92
URS0000172BA5_9606	-13	56	chr1	633464	633533	M0113893	4.92
URS0000768772_9606	-13	56	chr1	633464	633533	M0113893	4.92
URS0000418E19_9606	-51	18	chr1	633464	633533	M0113893	4.92
URS00008B6F45_9606	-39	47	chr1	674802	674888	M0116423	27.76
URS00008B2C6A_9606	-43	43	chr1	674802	674888	M0116423	27.76
URS00008C2874_9606	76	137	chr1	722167	722228	M0120271	9.71
URS000008C187_9606	21	82	chr1	722167	722228	M0120271	9.71
URS00008C2874_9606	266	303	chr1	722357	722394	M1404631	35.44
URS00008C2874_9606	763	821	chr1	722854	722912	M0120371	24.43
URS00008C2874_9606	915	952	chr1	723006	723043	M0120392	18.28
URS00008C2874_9606	1165	1198	chr1	723256	723289	M1404710	21.69
URS00008C2874_9606	1321	1382	chr1	723412	723473	M1404714	13.86
URS00008C2874_9606	162	214	chr1	724879	724931	M1404849	17.38
URS000042117A_9606	-33	19	chr1	724879	724931	M1404849	17.38
URS00008C036A_9606	922	967	chr1	732247	732292	M0121000	16.64
URS00008C036A_9606	431	461	chr1	739419	739449	M0121366	10.41
URS00000E5C41_9606	625	720	chr1	826803	826898	M1409843	13.86
URS00009B9F0A_9606	-28	67	chr1	826803	826898	M1409843	13.86
URS00000E5C41_9606	122	169	chr1	827354	827401	M1409869	35.44
URS000075CEA9_9606	457	489	chr1	874667	874699	M0128123	35.44
URS0000398D7C_9606	457	489	chr1	874667	874699	M0128123	35.44
URS0000398D7C_9606	-36	33	chr1	876871	876940	M0128215	24.43
URS000075EEDF_9606	684	773	chr1	916948	917037	M1414676	35.44
URS000075A095_9606	684	773	chr1	916948	917037	M1414676	35.44
URS00005B803E_9606	3980	4069	chr1	916948	917037	M1414676	35.44
URS0000033DB4_9606	684	773	chr1	916948	917037	M1414676	35.44
URS00009B1C66_9606	684	773	chr1	916948	917037	M1414676	35.44
URS000075EEDF_9606	662	696	chr1	917025	917059	M1414679	24.43
URS000075A095_9606	662	696	chr1	917025	917059	M1414679	24.43
URS00005B803E_9606	3958	3992	chr1	917025	917059	M1414679	24.43
URS0000033DB4_9606	662	696	chr1	917025	917059	M1414679	24.43
URS00009B1C66_9606	662	696	chr1	917025	917059	M1414679	24.43
URS000075EEDF_9606	587	632	chr1	917089	917134	M0130681	24.43
URS000075A095_9606	587	632	chr1	917089	917134	M0130681	24.43
URS00005B803E_9606	3883	3928	chr1	917089	917134	M0130681	24.43
URS0000033DB4_9606	587	632	chr1	917089	917134	M0130681	24.43
URS00009B1C66_9606	587	632	chr1	917089	917134	M0130681	24.43
URS00008BE46F_9606	16	51	chr1	917670	917705	M0130757	17.38
URS00008BDC10_9606	16	51	chr1	917670	917705	M0130757	17.38
URS00008BB4BF_9606	1733	1768	chr1	917670	917705	M0130757	17.38
URS000075EEDF_9606	16	51	chr1	917670	917705	M0130757	17.38
URS000075A095_9606	16	51	chr1	917670	917705	M0130757	17.38
URS00005B803E_9606	3312	3347	chr1	917670	917705	M0130757	17.38
URS0000033DB4_9606	16	51	chr1	917670	917705	M0130757	17.38
URS00009B1C66_9606	16	51	chr1	917670	917705	M0130757	17.38
URS00008BFE52_9606	16	51	chr1	917670	917705	M0130757	17.38
URS00005B803E_9606	625	680	chr1	920337	920392	M0130907	9.71
URS00008B5643_9606	288	359	chr1	922151	922222	M1414947	12.31
URS00008BF4B1_9606	298	417	chr1	944384	944503	M0132242	27.76
URS00008BF4B1_9606	27	66	chr1	944735	944774	M1416277	8.27
URS00008BF4B1_9606	-14	48	chr1	945099	945161	M1416303	24.43
URS00008C3039_9606	196	239	chr1	1063256	1063299	M0139887	35.44
URS00000FB717_9606	-10	33	chr1	1063256	1063299	M0139887	35.44
URS00009C4217_9606	592	651	chr1	1082337	1082396	M0000316	24.43
URS00009C4217_9606	194	229	chr1	1082759	1082794	M1283121	18.28
URS00008B4FCB_9606	194	229	chr1	1082759	1082794	M1283121	18.28
URS00009C4217_9606	67	117	chr1	1082871	1082921	M0000368	12.56
URS00008B4FCB_9606	67	117	chr1	1082871	1082921	M0000368	12.56
URS00009C4217_9606	-39	11	chr1	1082977	1083027	M0000370	18.86
URS00008B4FCB_9606	-39	11	chr1	1082977	1083027	M0000370	18.86
URS00008B4FCB_9606	-26	8	chr1	1084065	1084099	M0000406	9.71
URS00008B7B3F_9606	207	241	chr1	1091325	1091359	M1283632	9.71
URS00008B7B3F_9606	141	185	chr1	1091381	1091425	M1283630	8.83
URS00008BD285_9606	2645	2694	chr1	1162205	1162254	M0003676	18.28
URS00008BD285_9606	3082	3190	chr1	1162642	1162750	M0003692	35.44
URS00008BD285_9606	3217	3252	chr1	1162777	1162812	M0003694	35.44
URS00008BD285_9606	3788	3829	chr1	1163348	1163389	M0003788	18.28
URS00008BD285_9606	5228	5342	chr1	1164788	1164902	M1286671	13.86
URS00008BD285_9606	5746	5785	chr1	1165306	1165345	M0003883	4.18
URS000075A884_9606	-6	98	chr1	1167856	1167960	M0004114	13.86
URS00006E24A0_9606	-12	92	chr1	1167856	1167960	M0004114	13.86
URS00006E14BC_9606	-14	90	chr1	1167856	1167960	M0004114	13.86
URS0000616A22_9606	-62	42	chr1	1167856	1167960	M0004114	13.86
URS000023B77E_9606	-21	83	chr1	1167856	1167960	M0004114	13.86
URS000008DA94_9606	-59	45	chr1	1167856	1167960	M0004114	13.86
URS00008BD285_9606	8296	8400	chr1	1167856	1167960	M0004114	13.86
URS000075B715_9606	9	77	chr1	1169013	1169081	M0004155	11.72
URS000055BBE5_9606	-41	27	chr1	1169013	1169081	M0004155	11.72
URS00008BD285_9606	9453	9521	chr1	1169013	1169081	M0004155	11.72
URS00008BD285_9606	11283	11324	chr1	1170843	1170884	M1287181	21.69
URS00008BD285_9606	11609	11651	chr1	1171169	1171211	M0004312	12.31
URS000011FE24_9606	2361	2431	chr1	1173966	1174036	M0004768	24.43
URS000011FE24_9606	2188	2262	chr1	1174135	1174209	M0004770	24.43
URS000011FE24_9606	142	175	chr1	1179381	1179414	M1288229	24.43
URS00008C1FD3_9606	206	268	chr1	1275164	1275226	M0013075	24.43
URS00001D7066_9606	-58	4	chr1	1275164	1275226	M0013075	24.43
URS00008BA2F1_9606	-75	16	chr1	1282088	1282179	M1296308	18.86
URS000075AD5C_9606	48	84	chr1	1296087	1296123	M1296562	18.19
URS000075C89D_9606	7	43	chr1	1296087	1296123	M1296562	18.19
URS0000ABD8DD_9606	62	94	chr1	1304719	1304751	M1296609	27.76
URS00008B7EE9_9606	52	96	chr1	1374695	1374739	M0014557	18.28
URS00008C0569_9606	421	465	chr1	1374695	1374739	M0014557	18.28
URS00008B96A7_9606	52	96	chr1	1374695	1374739	M0014557	18.28
URS00009AFBCE_9606	-21	37	chr1	1387833	1387891	M1297208	13.86
URS00009B884E_9606	-21	37	chr1	1387833	1387891	M1297208	13.86
URS00009B80C4_9606	-12	19	chr1	1407001	1407032	M1297252	16.64
URS000052466C_9606	227	256	chr1	1420471	1420500	M0014635	35.44
URS00009B564F_9606	226	255	chr1	1420471	1420500	M0014635	35.44
URS00007E413A_9606	357	417	chr1	1430538	1430598	M0014663	9.71
URS00007E3AA8_9606	65	125	chr1	1430538	1430598	M0014663	9.71
URS00007E3816_9606	65	125	chr1	1430538	1430598	M0014663	9.71
URS00008BD41B_9606	65	125	chr1	1430538	1430598	M0014663	9.71
URS00001F4333_9606	65	125	chr1	1430538	1430598	M0014663	9.71
URS00009C1003_9606	357	417	chr1	1430538	1430598	M0014663	9.71
URS0000450E1C_9606	357	417	chr1	1430538	1430598	M0014663	9.71
URS000043C7FE_9606	65	125	chr1	1430538	1430598	M0014663	9.71
URS00008BD41B_9606	28	58	chr1	1432945	1432975	M0014676	13.86
URS00005BD052_9606	207	236	chr1	1434285	1434314	M0014704	21.69
URS000043C7FE_9606	175	204	chr1	1434285	1434314	M0014704	21.69
URS00007E413A_9606	260	289	chr1	1434285	1434314	M0014704	21.69
URS00007E3816_9606	260	289	chr1	1434285	1434314	M0014704	21.69
URS00009C1003_9606	261	290	chr1	1434285	1434314	M0014704	21.69
URS00001F4333_9606	260	289	chr1	1434285	1434314	M0014704	21.69
URS00007E3AA8_9606	260	289	chr1	1434285	1434314	M0014704	21.69
URS00008C01E6_9606	1454	1498	chr1	1563027	1563071	M1301469	35.44
URS00008B3612_9606	23	69	chr1	1598053	1598099	M1304564	24.43
URS00008B66BC_9606	21	67	chr1	1598053	1598099	M1304564	24.43
URS00008B3612_9606	636	679	chr1	1598666	1598709	M1304574	17.38
URS00008B3612_9606	770	859	chr1	1598800	1598889	M1304572	24.43
URS00008B3612_9606	1035	1102	chr1	1599065	1599132	M1304575	17.38
URS00008C36F4_9606	112	187	chr1	1600384	1600459	M0021745	35.44
URS00008C382D_9606	-54	21	chr1	1600384	1600459	M0021745	35.44
URS00004EA819_9606	204	247	chr1	1615549	1615592	M1306823	35.44
URS00008BB354_9606	34	77	chr1	1615549	1615592	M1306823	35.44
URS00009BAED8_9606	10	53	chr1	1615549	1615592	M1306823	35.44
URS00004EA819_9606	113	173	chr1	1615623	1615683	M0023448	27.76
URS00008BB354_9606	108	168	chr1	1615623	1615683	M0023448	27.76
URS00009BAED8_9606	84	144	chr1	1615623	1615683	M0023448	27.76
URS00008B8628_9606	6	49	chr1	1615919	1615962	M0023481	35.44
URS00008B8628_9606	395	477	chr1	1616902	1616984	M1307033	18.86
URS00008BB354_9606	395	477	chr1	1616902	1616984	M1307033	18.86
URS00008BB354_9606	1652	1687	chr1	1618159	1618194	M0023850	24.43
URS00008BB354_9606	2367	2440	chr1	1618874	1618947	M1307437	27.76
URS00008BB354_9606	2477	2526	chr1	1618984	1619033	M0024031	12.56
URS00009BD258_9606	2492	2543	chr1	1728684	1728735	M1316364	15.94
URS00008BF208_9606	-44	9	chr1	1916929	1916982	M0043715	17.38
URS00009BBBA1_9606	120	208	chr1	2193706	2193794	M0063186	17.38
URS00008B2BBC_9606	117	205	chr1	2193706	2193794	M0063186	17.38
URS00009BFF72_9606	-15	73	chr1	2193706	2193794	M0063186	17.38
URS00009BBBA1_9606	79	133	chr1	2193781	2193835	M0063188	35.44
URS00008B2BBC_9606	76	130	chr1	2193781	2193835	M0063188	35.44
URS00008B2BBC_9606	205	280	chr1	2200946	2201021	M0063784	18.86
URS00008B8FFF_9606	447	482	chr1	2203401	2203436	M1348255	24.43
URS00008B8FFF_9606	404	450	chr1	2203433	2203479	M1348252	12.56
URS0000580554_9606	130	170	chr1	2212289	2212329	M0064658	13.09
URS00009B784C_9606	203	232	chr1	2315521	2315550	M0071145	21.69
URS00008BE242_9606	1689	1777	chr1	2322279	2322367	M0071619	27.76
URS00008BE242_9606	1626	1663	chr1	2322393	2322430	M0071634	24.43
URS00008BE242_9606	1500	1537	chr1	2322519	2322556	M0071633	18.19
URS00008BE242_9606	1238	1295	chr1	2322761	2322818	M1355947	35.44
URS00008BE242_9606	16	80	chr1	2323976	2324040	M1356076	21.69
URS00008BDD61_9606	1518	1586	chr1	2351235	2351303	M1358416	12.56
URS000032D74C_9606	510	591	chr1	2377770	2377851	M1360100	4.18
URS000032D74C_9606	413	458	chr1	2377903	2377948	M1360102	27.76
URS00008B6A85_9606	1619	1655	chr1	2386990	2387026	M0076015	24.43
URS00009C2E59_9606	111	174	chr1	2402207	2402270	M0076668	18.19
URS00009C2E59_9606	111	186	chr1	2403145	2403220	M0076735	5.68
URS00009C2E59_9606	372	448	chr1	2403406	2403482	M0076762	27.76
URS00009B7DD6_9606	2566	2610	chr1	2417415	2417459	M0077588	12.56
URS00009C4AAE_9606	-86	7	chr1	2430251	2430344	M0078303	18.86
URS00008B4545_9606	-86	7	chr1	2430251	2430344	M0078303	18.86
URS00008B51D3_9606	-24	14	chr1	2453675	2453713	M0079304	24.43
URS000023A232_9606	199	246	chr1	2492351	2492398	M0081024	18.86
URS00008BCBB1_9606	141	174	chr1	2540418	2540451	M0083854	35.44
URS00008B9361_9606	141	174	chr1	2540418	2540451	M0083854	35.44
URS00008B7094_9606	141	174	chr1	2540418	2540451	M0083854	35.44
URS00008BCBB1_9606	118	191	chr1	2540932	2541005	M1368557	17.38
URS00008B9361_9606	962	1035	chr1	2540932	2541005	M1368557	17.38
URS00008B7094_9606	962	1035	chr1	2540932	2541005	M1368557	17.38
URS00008B7532_9606	123	196	chr1	2540932	2541005	M1368557	17.38
URS00008B9361_9606	10	48	chr1	2541919	2541957	M0083884	12.56
URS00008B7094_9606	10	48	chr1	2541919	2541957	M0083884	12.56
URS00008C03AA_9606	607	645	chr1	2541919	2541957	M0083884	12.56
URS00008B8153_9606	-9	76	chr1	2556376	2556461	M1368972	35.44
URS0000811D36_9606	236	321	chr1	2556376	2556461	M1368972	35.44
URS00009B136C_9606	236	321	chr1	2556376	2556461	M1368972	35.44
URS000075A9D9_9606	236	321	chr1	2556376	2556461	M1368972	35.44
URS0000811FC4_9606	236	321	chr1	2556376	2556461	M1368972	35.44
URS00008BAADD_9606	236	321	chr1	2556376	2556461	M1368972	35.44
URS00008BCE80_9606	-10	44	chr1	2557715	2557769	M0084312	24.43
URS00008BCE80_9606	769	866	chr1	2559111	2559208	M1368911	24.43
URS00008B71C2_9606	769	866	chr1	2559111	2559208	M1368911	24.43
URS00008BCE80_9606	1056	1137	chr1	2559398	2559479	M1368905	7.37
URS00008B71C2_9606	1056	1137	chr1	2559398	2559479	M1368905	7.37
URS00008B8153_9606	47	128	chr1	2559398	2559479	M1368905	7.37
URS00008BCE80_9606	1120	1188	chr1	2562613	2562681	M1368881	21.69
URS00008BD132_9606	151	206	chr1	2588744	2588799	M0084458	24.43
URS00008BD132_9606	322	403	chr1	2588915	2588996	M0084469	13.86
URS00008BD132_9606	326	361	chr1	2589735	2589770	M0084514	24.43
URS00008BD132_9606	518	600	chr1	2589927	2590009	M1369155	13.86
URS00008BB84B_9606	247	292	chr1	2629906	2629951	M0084916	21.69
URS00008B46EE_9606	48	78	chr1	2633139	2633169	M0084923	35.44
URS00008B7A09_9606	48	78	chr1	2633139	2633169	M0084923	35.44
URS00009C1CF8_9606	47	77	chr1	2633139	2633169	M0084923	35.44
URS00009C1CF8_9606	6	80	chr1	2633885	2633959	M1369566	7.37
URS00008B7A09_9606	6	80	chr1	2633885	2633959	M1369566	7.37
URS0000BD39A8_9606	88	216	chr1	2968492	2968620	M0088405	8.82
URS00008BE685_9606	-86	160	chr1	3059578	3059824	M0089405	15.94
URS00004C8B2C_9606	2708	2954	chr1	3059578	3059824	M0089405	15.94
URS000000649E_9606	-86	160	chr1	3059578	3059824	M0089405	15.94
URS000075CF92_9606	-86	160	chr1	3059578	3059824	M0089405	15.94
URS00008BC85B_9606	-86	160	chr1	3059578	3059824	M0089405	15.94
URS00003CE162_9606	-86	160	chr1	3059578	3059824	M0089405	15.94
URS00002ABBEE_9606	-86	160	chr1	3059578	3059824	M0089405	15.94
URS0000612A6E_9606	460	706	chr1	3059578	3059824	M0089405	15.94
URS00008B7AF8_9606	-86	160	chr1	3059578	3059824	M0089405	15.94
URS00004C8B2C_9606	2004	2061	chr1	3060471	3060528	M0089438	18.86
URS00008B7C73_9606	77	134	chr1	3060471	3060528	M0089438	18.86
URS00002ABBEE_9606	77	134	chr1	3060471	3060528	M0089438	18.86
URS000075CF92_9606	77	134	chr1	3060471	3060528	M0089438	18.86
URS000000649E_9606	77	134	chr1	3060471	3060528	M0089438	18.86
URS0000612A6E_9606	77	134	chr1	3060471	3060528	M0089438	18.86
URS00008BE685_9606	218	275	chr1	3060471	3060528	M0089438	18.86
URS00008BC85B_9606	77	134	chr1	3060471	3060528	M0089438	18.86
URS00004C8B2C_9606	1784	1833	chr1	3060699	3060748	M0089439	21.69
