Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
tmRNA-Website	Acine_bauma_AYE		sequence	HG521221	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521222	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521223	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521224	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521225	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521226	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521227	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521228	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521229	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521230	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521231	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521232	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521233	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521234	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521235	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521236	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521237	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521238	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521367	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521368	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521369	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521370	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521371	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521372	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521373	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521374	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521375	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521376	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521377	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521378	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521379	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521380	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521381	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521382	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521383	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521384	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521385	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521386	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521387	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521388	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521389	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521390	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521391	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521392	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521393	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521394	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521395	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521268	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521269	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521270	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521271	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521272	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521273	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521274	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521275	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521276	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521277	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521278	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521279	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521280	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521281	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521282	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521283	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521284	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521285	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521286	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521287	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521288	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521289	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521290	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521291	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521292	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521293	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521294	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521295	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521296	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521297	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521298	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521299	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521300	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521301	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521302	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521396	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521397	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521398	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521399	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521400	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521401	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521332	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521333	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521334	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521335	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521336	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521337	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521338	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521339	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521340	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521341	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521342	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521343	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521344	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521345	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521346	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521347	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521348	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521349	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521350	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521351	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521352	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521353	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521354	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521355	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521356	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521357	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521358	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521359	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521360	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521361	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521362	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521363	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521364	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521365	
tmRNA-Website	Acine_bauma_AYE		sequence	HG521366	
tmRNA-Website	Acine_bauma_SDF		sequence	HG783291	
tmRNA-Website	Acine_bauma_SDF		sequence	HG521430	
tmRNA-Website	Acine_oleiv_DR1		sequence	HG783294	
tmRNA-Website	Acine_oleiv_DR1		sequence	HG521434	
tmRNA-Website	Acine_oleiv_DR1		sequence	HG521431	
tmRNA-Website	Acine_oleiv_DR1		sequence	HG521432	
tmRNA-Website	Acine_oleiv_DR1		sequence	HG521433	
tmRNA-Website	Acine_oleiv_DR1		sequence	HG783293	
tmRNA-Website	Acine_oleiv_DR1		sequence	HG783292	
tmRNA-Website	Acine_oleiv_DR1		sequence	HG783295	
tmRNA-Website	Acine_sp_ADP1		sequence	HG521435	
tmRNA-Website	Acine_sp_ADP1		sequence	HG521436	
tmRNA-Website	Acine_sp_ADP1		sequence	HG521437	
tmRNA-Website	Acine_sp_ADP1		sequence	HG521438	
tmRNA-Website	Acine_sp_ADP1		sequence	HG783296	
tmRNA-Website	Acine_sp_ADP1		sequence	HG783297	
tmRNA-Website	Acine_sp_ADP1		sequence	HG783298	
tmRNA-Website	Acine_sp_ADP1		sequence	HG783299	
tmRNA-Website	Acine_sp_SH024		sequence	HG783285	
tmRNA-Website	Acine_sp_SH024		sequence	HG783286	
tmRNA-Website	Acine_sp_SH024		sequence	HG783287	
tmRNA-Website	Acine_sp_SH024		sequence	HG783288	
tmRNA-Website	Acine_sp_SH024		sequence	HG783289	
tmRNA-Website	Acine_sp_SH024		sequence	HG783290	
tmRNA-Website	Acine_sp_SH024		sequence	HG521418	
tmRNA-Website	Acine_sp_SH024		sequence	HG521419	
tmRNA-Website	Acine_sp_SH024		sequence	HG521420	
tmRNA-Website	Acine_sp_SH024		sequence	HG521421	
tmRNA-Website	Acine_sp_SH024		sequence	HG521422	
tmRNA-Website	Acine_sp_SH024		sequence	HG521423	
tmRNA-Website	Acine_sp_SH024		sequence	HG521424	
tmRNA-Website	Acine_sp_SH024		sequence	HG521425	
tmRNA-Website	Acine_sp_SH024		sequence	HG521426	
tmRNA-Website	Acine_sp_SH024		sequence	HG521427	
tmRNA-Website	Acine_sp_SH024		sequence	HG521428	
tmRNA-Website	Acine_sp_SH024		sequence	HG521429	
tmRNA-Website	Acine_sp_SH024		sequence	HG783279	
tmRNA-Website	Acine_sp_SH024		sequence	HG783280	
tmRNA-Website	Acine_sp_SH024		sequence	HG783281	
tmRNA-Website	Acine_sp_SH024		sequence	HG783282	
tmRNA-Website	Acine_sp_SH024		sequence	HG783283	
tmRNA-Website	Acine_sp_SH024		sequence	HG783284	
tmRNA-Website	Actin_mirum_43827		sequence	HG526607	
tmRNA-Website	Actin_mirum_43827		sequence	HG788468	
tmRNA-Website	Actin_misso_431		sequence	HG526646	
tmRNA-Website	Actin_misso_431		sequence	HG788507	
tmRNA-Website	Actin_pleur_4074		sequence	HG522865	
tmRNA-Website	Actin_pleur_4074		sequence	HG522866	
tmRNA-Website	Actin_pleur_4074		sequence	HG522867	
tmRNA-Website	Actin_pleur_4074		sequence	HG522868	
tmRNA-Website	Actin_pleur_4074		sequence	HG522869	
tmRNA-Website	Actin_pleur_4074		sequence	HG522870	
tmRNA-Website	Actin_pleur_4074		sequence	HG522871	
tmRNA-Website	Actin_pleur_4074		sequence	HG522872	
tmRNA-Website	Actin_pleur_4074		sequence	HG522873	
tmRNA-Website	Actin_pleur_4074		sequence	HG522874	
tmRNA-Website	Actin_pleur_4074		sequence	HG522875	
tmRNA-Website	Actin_pleur_4074		sequence	HG522864	
tmRNA-Website	Actin_pleur_4074		sequence	HG522863	
tmRNA-Website	Actin_pleur_4074		sequence	HG522862	
tmRNA-Website	Actin_pleur_4074		sequence	HG522861	
tmRNA-Website	Actin_pleur_4074		sequence	HG522860	
tmRNA-Website	Actin_pleur_4074		sequence	HG784736	
tmRNA-Website	Actin_pleur_4074		sequence	HG784735	
tmRNA-Website	Actin_pleur_4074		sequence	HG784734	
tmRNA-Website	Actin_pleur_4074		sequence	HG784733	
tmRNA-Website	Actin_pleur_4074		sequence	HG784732	
tmRNA-Website	Actin_pleur_4074		sequence	HG784731	
tmRNA-Website	Actin_pleur_4074		sequence	HG784730	
tmRNA-Website	Actin_pleur_4074		sequence	HG784729	
tmRNA-Website	Actin_pleur_4074		sequence	HG784728	
tmRNA-Website	Actin_pleur_4074		sequence	HG784721	
tmRNA-Website	Actin_pleur_4074		sequence	HG784722	
tmRNA-Website	Actin_pleur_4074		sequence	HG784723	
tmRNA-Website	Actin_pleur_4074		sequence	HG784724	
tmRNA-Website	Actin_pleur_4074		sequence	HG784725	
tmRNA-Website	Actin_pleur_4074		sequence	HG784726	
tmRNA-Website	Actin_pleur_4074		sequence	HG784727	
tmRNA-Website	Actin_sp_SE5011		sequence	HG788506	
tmRNA-Website	Actin_sp_SE5011		sequence	HG526645	
tmRNA-Website	Actin_succi_130Z		sequence	HG523179	
tmRNA-Website	Actin_succi_130Z		sequence	HG785040	
tmRNA-Website	Actin_suis_H91038		sequence	HG784719	
tmRNA-Website	Actin_suis_H91038		sequence	HG522859	
tmRNA-Website	Actin_suis_H91038		sequence	HG522858	
tmRNA-Website	Actin_suis_H91038		sequence	HG784720	
tmRNA-Website	Actin_suis_H91038		sequence	HG522857	
tmRNA-Website	Actin_suis_H91038		sequence	HG784718	
tmRNA-Website	Adven_kashm_WT001		sequence	HG528062	
tmRNA-Website	Adven_kashm_WT001		sequence	HG790498	
tmRNA-Website	Adven_kashm_WT001		sequence	HG790497	
tmRNA-Website	Aequo_subli_14238		sequence	HG521633	
tmRNA-Website	Aequo_subli_14238		sequence	HG783494	
tmRNA-Website	Aeroc_urina_ACS120		sequence	HG788982	
tmRNA-Website	Aeroc_urina_ACS120		sequence	HG527121	
tmRNA-Website	Aerom_hydro		sequence	HG784616	
tmRNA-Website	Aerom_hydro		sequence	HG784617	
tmRNA-Website	Aerom_hydro		sequence	HG522752	
tmRNA-Website	Aerom_hydro		sequence	HG522753	
tmRNA-Website	Aerom_hydro		sequence	HG522754	
tmRNA-Website	Aerom_hydro		sequence	HG522755	
tmRNA-Website	Aerom_hydro		sequence	HG522756	
tmRNA-Website	Aerom_hydro		sequence	HG784613	
tmRNA-Website	Aerom_hydro		sequence	HG784614	
tmRNA-Website	Aerom_hydro		sequence	HG784615	
tmRNA-Website	Aerom_salmo		sequence	HG522728	
tmRNA-Website	Aerom_salmo		sequence	HG784592	
tmRNA-Website	Aerom_salmo		sequence	HG522726	
tmRNA-Website	Aerom_salmo		sequence	HG522741	
tmRNA-Website	Aerom_salmo		sequence	HG522740	
tmRNA-Website	Aerom_salmo		sequence	HG522739	
tmRNA-Website	Aerom_salmo		sequence	HG522738	
tmRNA-Website	Aerom_salmo		sequence	HG522737	
tmRNA-Website	Aerom_salmo		sequence	HG522736	
tmRNA-Website	Aerom_salmo		sequence	HG784602	
tmRNA-Website	Aerom_salmo		sequence	HG784601	
tmRNA-Website	Aerom_salmo		sequence	HG784600	
tmRNA-Website	Aerom_salmo		sequence	HG784599	
tmRNA-Website	Aerom_salmo		sequence	HG784598	
tmRNA-Website	Aerom_salmo		sequence	HG784597	
tmRNA-Website	Aerom_salmo		sequence	HG784596	
tmRNA-Website	Aerom_salmo		sequence	HG784595	
tmRNA-Website	Aerom_salmo		sequence	HG784594	
tmRNA-Website	Aerom_salmo		sequence	HG784593	
tmRNA-Website	Aerom_salmo		sequence	HG522729	
tmRNA-Website	Aerom_salmo		sequence	HG522730	
tmRNA-Website	Aerom_salmo		sequence	HG522731	
tmRNA-Website	Aerom_salmo		sequence	HG522732	
tmRNA-Website	Aerom_salmo		sequence	HG522733	
tmRNA-Website	Aerom_salmo		sequence	HG522734	
tmRNA-Website	Aerom_salmo		sequence	HG522735	
tmRNA-Website	Aerom_salmo		sequence	HG784587	
tmRNA-Website	Aerom_salmo		sequence	HG784588	
tmRNA-Website	Aerom_salmo		sequence	HG784589	
tmRNA-Website	Aerom_salmo		sequence	HG784590	
tmRNA-Website	Aerom_salmo		sequence	HG784591	
tmRNA-Website	Aerom_salmo		sequence	HG522727	
tmRNA-Website	Aerom_veron_B565		sequence	HG784611	
tmRNA-Website	Aerom_veron_B565		sequence	HG784610	
tmRNA-Website	Aerom_veron_B565		sequence	HG784609	
tmRNA-Website	Aerom_veron_B565		sequence	HG784608	
tmRNA-Website	Aerom_veron_B565		sequence	HG784607	
tmRNA-Website	Aerom_veron_B565		sequence	HG784606	
tmRNA-Website	Aerom_veron_B565		sequence	HG784605	
tmRNA-Website	Aerom_veron_B565		sequence	HG784604	
tmRNA-Website	Aerom_veron_B565		sequence	HG784603	
tmRNA-Website	Aerom_veron_B565		sequence	HG784612	
tmRNA-Website	Aerom_veron_B565		sequence	HG522750	
tmRNA-Website	Aerom_veron_B565		sequence	HG522749	
tmRNA-Website	Aerom_veron_B565		sequence	HG522748	
tmRNA-Website	Aerom_veron_B565		sequence	HG522747	
tmRNA-Website	Aerom_veron_B565		sequence	HG522746	
tmRNA-Website	Aerom_veron_B565		sequence	HG522745	
tmRNA-Website	Aerom_veron_B565		sequence	HG522744	
tmRNA-Website	Aerom_veron_B565		sequence	HG522743	
tmRNA-Website	Aerom_veron_B565		sequence	HG522742	
tmRNA-Website	Aerom_veron_B565		sequence	HG522751	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG522849	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG784707	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG784708	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG784709	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG784710	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG784711	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG522847	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG784713	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG522848	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG522850	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG522851	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG522852	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG522846	
tmRNA-Website	Aggre_actin_D7S1		sequence	HG784712	
tmRNA-Website	Aggre_actin_HK1651		sequence	HG784706	
tmRNA-Website	Aggre_actin_HK1651		sequence	HG522843	
tmRNA-Website	Aggre_actin_HK1651		sequence	HG522842	
tmRNA-Website	Aggre_actin_HK1651		sequence	HG522841	
tmRNA-Website	Aggre_actin_HK1651		sequence	HG522845	
tmRNA-Website	Aggre_actin_HK1651		sequence	HG522844	
tmRNA-Website	Aggre_actin_HK1651		sequence	HG784704	
tmRNA-Website	Aggre_actin_HK1651		sequence	HG784705	
tmRNA-Website	Aggre_actin_HK1651		sequence	HG784702	
tmRNA-Website	Aggre_actin_HK1651		sequence	HG784703	
tmRNA-Website	Aggre_aphro_NJ8700		sequence	HG522855	
tmRNA-Website	Aggre_aphro_NJ8700		sequence	HG522854	
tmRNA-Website	Aggre_aphro_NJ8700		sequence	HG522853	
tmRNA-Website	Aggre_aphro_NJ8700		sequence	HG784715	
tmRNA-Website	Aggre_aphro_NJ8700		sequence	HG784716	
tmRNA-Website	Aggre_aphro_NJ8700		sequence	HG784714	
tmRNA-Website	Agrob_fabru_C58		sequence	HG518860	
tmRNA-Website	Agrob_fabru_C58		sequence	HG790190	
tmRNA-Website	Agrob_fabru_C58		sequence	HG790191	
tmRNA-Website	Agrob_fabru_C58		sequence	HG790192	
tmRNA-Website	Agrob_fabru_C58		sequence	HG790193	
tmRNA-Website	Agrob_fabru_C58		sequence	HG518861	
tmRNA-Website	Agrob_radio_K84		sequence	HG790228	
tmRNA-Website	Agrob_radio_K84		sequence	HG790229	
tmRNA-Website	Agrob_radio_K84		sequence	HG518879	
tmRNA-Website	Agrob_sp_H133		sequence	HG790187	
tmRNA-Website	Agrob_sp_H133		sequence	HG790188	
tmRNA-Website	Agrob_sp_H133		sequence	HG790186	
tmRNA-Website	Agrob_sp_H133		sequence	HG790189	
tmRNA-Website	Agrob_sp_H133		sequence	HG518859	
tmRNA-Website	Agrob_sp_H133		sequence	HG518858	
tmRNA-Website	Agrob_tumef_NTL4		sequence	HG790194	
tmRNA-Website	Agrob_tumef_NTL4		sequence	HG790195	
tmRNA-Website	Agrob_tumef_NTL4		sequence	HG518862	
tmRNA-Website	Agrob_vitis_S4		sequence	HG790232	
tmRNA-Website	Agrob_vitis_S4		sequence	HG518881	
tmRNA-Website	Agrob_vitis_S4		sequence	HG790233	
tmRNA-Website	Akker_mucin_BAA835		sequence	HG787800	
tmRNA-Website	Akker_mucin_BAA835		sequence	HG525939	
tmRNA-Website	Albug_laiba_Nc14		sequence	HG791968	
tmRNA-Website	Albug_laiba_Nc14		sequence	HG791969	
tmRNA-Website	Albug_laiba_Nc14		sequence	HG791970	
tmRNA-Website	Albug_laiba_Nc14		sequence	HG528946	
tmRNA-Website	Albug_laiba_Nc14		sequence	HG528945	
tmRNA-Website	Albug_laiba_Nc14		sequence	HG791967	
tmRNA-Website	Alcal_faeca		sequence	HG528711	
tmRNA-Website	Alcal_faeca		sequence	HG789977	
tmRNA-Website	Alcal_faeca		sequence	HG789976	
tmRNA-Website	Alcal_faeca		sequence	HG789975	
tmRNA-Website	Alcal_faeca		sequence	HG789974	
tmRNA-Website	Alcal_faeca		sequence	HG789973	
tmRNA-Website	Alcal_faeca		sequence	HG789972	
tmRNA-Website	Alcal_faeca		sequence	HG528713	
tmRNA-Website	Alcal_faeca		sequence	HG528712	
tmRNA-Website	Alcal_faeca		sequence	HG528710	
tmRNA-Website	Alcal_faeca		sequence	HG528709	
tmRNA-Website	Alcal_faeca		sequence	HG528708	
tmRNA-Website	Alcal_visco_S2		sequence	HG783528	
tmRNA-Website	Alcal_visco_S2		sequence	HG521667	
tmRNA-Website	Alcal_visco_S2		sequence	HG521666	
tmRNA-Website	Alcal_visco_S2		sequence	HG783527	
tmRNA-Website	Alcan_borku_SK2		sequence	HG521585	
tmRNA-Website	Alcan_borku_SK2		sequence	HG521583	
tmRNA-Website	Alcan_borku_SK2		sequence	HG521587	
tmRNA-Website	Alcan_borku_SK2		sequence	HG783442	
tmRNA-Website	Alcan_borku_SK2		sequence	HG521580	
tmRNA-Website	Alcan_borku_SK2		sequence	HG521581	
tmRNA-Website	Alcan_borku_SK2		sequence	HG783443	
tmRNA-Website	Alcan_borku_SK2		sequence	HG783444	
tmRNA-Website	Alcan_borku_SK2		sequence	HG783445	
tmRNA-Website	Alcan_borku_SK2		sequence	HG783446	
tmRNA-Website	Alcan_borku_SK2		sequence	HG783447	
tmRNA-Website	Alcan_borku_SK2		sequence	HG783448	
tmRNA-Website	Alcan_borku_SK2		sequence	HG783441	
tmRNA-Website	Alcan_borku_SK2		sequence	HG521584	
tmRNA-Website	Alcan_borku_SK2		sequence	HG521582	
tmRNA-Website	Alcan_borku_SK2		sequence	HG521586	
tmRNA-Website	Alcan_diese_B5		sequence	HG783431	
tmRNA-Website	Alcan_diese_B5		sequence	HG521570	
tmRNA-Website	Alicy_acido_446		sequence	HG788417	
tmRNA-Website	Alicy_acido_446		sequence	HG526556	
tmRNA-Website	Alicy_acido_Tc41		sequence	HG526557	
tmRNA-Website	Alicy_acido_Tc41		sequence	HG788418	
tmRNA-Website	Alicy_denit_BC		sequence	HG525213	
tmRNA-Website	Alicy_denit_BC		sequence	HG525214	
tmRNA-Website	Alicy_denit_BC		sequence	HG787074	
tmRNA-Website	Alicy_denit_BC		sequence	HG787075	
tmRNA-Website	Aliiv_salmo_LFI123		sequence	HG522467	
tmRNA-Website	Aliiv_salmo_LFI123		sequence	HG784328	
tmRNA-Website	Aliiv_salmo_LFI123		sequence	HG784327	
tmRNA-Website	Aliiv_salmo_LFI123		sequence	HG522466	
tmRNA-Website	Alist_fineg_17242		sequence	HG788726	
tmRNA-Website	Alist_fineg_17242		sequence	HG788725	
tmRNA-Website	Alist_fineg_17242		sequence	HG526865	
tmRNA-Website	Alist_fineg_17242		sequence	HG526864	
tmRNA-Website	Alkal_ehrli_MLHE1		sequence	HG787669	
tmRNA-Website	Alkal_ehrli_MLHE1		sequence	HG525808	
tmRNA-Website	Alkal_metal_QYMF		sequence	HG787884	
tmRNA-Website	Alkal_metal_QYMF		sequence	HG526023	
tmRNA-Website	Alkal_oreml_OhILAs		sequence	HG526025	
tmRNA-Website	Alkal_oreml_OhILAs		sequence	HG787885	
tmRNA-Website	Alkal_oreml_OhILAs		sequence	HG787886	
tmRNA-Website	Alkal_oreml_OhILAs		sequence	HG526024	
tmRNA-Website	Alloc_vinos_180		sequence	HG787280	
tmRNA-Website	Alloc_vinos_180		sequence	HG525419	
tmRNA-Website	alpha_prote_HIMB5		sequence	HG528647	
tmRNA-Website	alpha_prote_HIMB5		sequence	HG791658	
tmRNA-Website	alpha_prote_HIMB5		sequence	HG791659	
tmRNA-Website	alpha_prote_HIMB59		sequence	HG528655	
tmRNA-Website	alpha_prote_HIMB59		sequence	HG791675	
tmRNA-Website	alpha_prote_HIMB59		sequence	HG791674	
tmRNA-Website	alpha_prote_HIMB59		sequence	HG791673	
tmRNA-Website	alpha_prote_HIMB59		sequence	HG528656	
tmRNA-Website	Alter_macle_27126		sequence	HG522442	
tmRNA-Website	Alter_macle_27126		sequence	HG522441	
tmRNA-Website	Alter_macle_27126		sequence	HG522440	
tmRNA-Website	Alter_macle_27126		sequence	HG522439	
tmRNA-Website	Alter_macle_27126		sequence	HG522438	
tmRNA-Website	Alter_macle_27126		sequence	HG784300	
tmRNA-Website	Alter_macle_27126		sequence	HG784299	
tmRNA-Website	Alter_macle_27126		sequence	HG784301	
tmRNA-Website	Alter_macle_27126		sequence	HG784303	
tmRNA-Website	Alter_macle_27126		sequence	HG784302	
tmRNA-Website	Alter_macle_BlackS		sequence	HG784304	
tmRNA-Website	Alter_macle_BlackS		sequence	HG522443	
tmRNA-Website	Alter_macle_Deepec		sequence	HG522434	
tmRNA-Website	Alter_macle_Deepec		sequence	HG522435	
tmRNA-Website	Alter_macle_Deepec		sequence	HG522436	
tmRNA-Website	Alter_macle_Deepec		sequence	HG522437	
tmRNA-Website	Alter_macle_Deepec		sequence	HG522433	
tmRNA-Website	Alter_macle_Deepec		sequence	HG784293	
tmRNA-Website	Alter_macle_Deepec		sequence	HG522431	
tmRNA-Website	Alter_macle_Deepec		sequence	HG522430	
tmRNA-Website	Alter_macle_Deepec		sequence	HG522429	
tmRNA-Website	Alter_macle_Deepec		sequence	HG522428	
tmRNA-Website	Alter_macle_Deepec		sequence	HG522427	
tmRNA-Website	Alter_macle_Deepec		sequence	HG784288	
tmRNA-Website	Alter_macle_Deepec		sequence	HG784290	
tmRNA-Website	Alter_macle_Deepec		sequence	HG784291	
tmRNA-Website	Alter_macle_Deepec		sequence	HG784292	
tmRNA-Website	Alter_macle_Deepec		sequence	HG784298	
tmRNA-Website	Alter_macle_Deepec		sequence	HG522432	
tmRNA-Website	Alter_macle_Deepec		sequence	HG784294	
tmRNA-Website	Alter_macle_Deepec		sequence	HG784289	
tmRNA-Website	Alter_macle_Deepec		sequence	HG784297	
tmRNA-Website	Alter_macle_Deepec		sequence	HG784296	
tmRNA-Website	Alter_macle_Deepec		sequence	HG784295	
tmRNA-Website	Alter_sp_SN2		sequence	HG522444	
tmRNA-Website	Alter_sp_SN2		sequence	HG784305	
tmRNA-Website	Amino_colom_12261		sequence	HG525802	
